ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Gender_encoded,Ever_Married_encoded,Graduated_encoded,Spending_encoded,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Cluster_3,Cluster_4,Cluster_5,Cluster,Persona,PC1,PC2
461082,Male,No,19,No,Healthcare,8.0,Low,4.0,Cat_1,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-3.1961058166494105,-0.942071288339986
461085,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_3,0,0,0,0,False,False,True,False,False,False,False,False,False,1,0,0,0,Mid-Career Mix,-1.559917140114342,0.4255619669050464
461093,Female,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_3,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.8284080074739596,0.9345621123689748
461099,Female,No,38,No,Artist,1.0,Low,4.0,Cat_3,0,0,0,0,True,False,False,False,False,False,False,False,False,1,0,1,1,Mainstream Majority,-1.1330352469696081,0.7035972264041884
461111,Female,Yes,43,Yes,Doctor,8.0,Low,1.0,Cat_6,0,1,1,0,False,True,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,0.03928764918213593,1.4819670457724106
461114,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_3,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.3398298683330154,0.31124857261929983
461116,Male,Yes,33,No,Executive,4.0,High,4.0,Cat_3,1,1,0,2,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,0.9530084282217597,-3.308954768981214
461118,Female,No,30,Yes,Healthcare,7.0,Low,2.0,Cat_3,0,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.19598229258186,0.9201940197184568
461119,Female,No,22,No,Healthcare,6.0,Low,3.0,Cat_3,0,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.9938570007146397,-0.22896053637661182
461121,Male,No,33,No,Doctor,0.0,Low,4.0,Cat_3,1,0,0,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.7180165258109998,-0.9596159465443742
461124,Male,No,21,No,Healthcare,1.0,Low,8.0,Cat_4,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-3.390494051503992,-2.397326754832015
461127,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-3.0679895162312385,-1.6399473248882734
461128,Male,No,19,No,Healthcare,7.0,Low,3.0,Cat_6,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-3.047873097882649,-0.7537069455421794
461129,Female,Yes,58,Yes,Entertainment,1.0,Average,4.0,Cat_6,0,1,1,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.0708542400829815,-0.3388450987887896
461131,Male,Yes,67,Yes,Artist,1.0,High,2.0,Cat_6,1,1,1,2,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,2.5312215487393823,0.4144536567475925
461145,Female,Yes,36,Yes,Entertainment,1.0,Low,2.0,Cat_3,0,1,1,0,False,False,False,True,False,False,False,False,False,2,0,1,1,Mainstream Majority,0.11146605915303287,0.5807972318760822
461152,Female,No,30,No,Homemaker,8.0,Low,2.0,Cat_3,0,0,0,0,False,False,False,False,False,False,True,False,False,1,0,2,2,Young Budget,-1.8862553592301226,1.2776218893507454
461154,Male,No,23,No,Homemaker,1.0,Low,4.0,Cat_3,1,0,0,0,False,False,False,False,False,False,True,False,False,1,0,2,2,Young Budget,-2.0472276261492,-0.25049888488984795
461158,Female,No,42,Yes,Entertainment,1.0,Low,2.0,Cat_3,0,0,1,0,False,False,False,True,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.6572907586551575,0.8145383436647331
461162,Female,No,37,No,Marketing,8.0,Low,3.0,Cat_3,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0,2,2,Young Budget,-1.9610157979710348,0.10288896780182152
461163,Female,Yes,58,No,Entertainment,9.0,Low,4.0,Cat_3,0,1,0,0,False,False,False,True,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.19027854080571355,-0.30769798640333074
461168,Female,Yes,26,No,Engineer,7.0,Average,2.0,Cat_3,0,1,0,1,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,-0.40426347629230286,-0.062170877756597985
461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_3,1,0,1,0,False,False,False,True,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.9271244132435317,0.7339073435793881
461174,Female,No,23,No,Marketing,1.0,Low,4.0,Cat_3,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0,2,2,Young Budget,-2.2784052295491826,-0.5657186752930697
461177,Male,Yes,41,No,Executive,8.0,Average,4.0,Cat_1,1,1,0,1,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,0.5265041144879675,-2.697687793938684
461178,Male,Yes,26,No,Entertainment,0.0,Low,3.0,Cat_3,1,1,0,0,False,False,False,True,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.6798932843831876,-1.1585000180548122
461179,Female,Yes,25,No,Engineer,3.0,Low,3.0,Cat_3,0,1,0,0,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,-0.9688242313073223,-0.19271273540012296
461181,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_3,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.9802882592290456,-1.3861866974202088
461183,Male,No,36,No,Executive,0.0,Low,5.0,Cat_3,1,0,0,0,False,False,False,False,True,False,False,False,False,1,3,4,4,Premium Spenders,-0.9804929611401996,-2.828756511251421
461187,Male,No,29,No,Healthcare,9.0,Low,4.0,Cat_3,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.9299330749500108,-0.8981384922022182
461197,Male,No,26,No,Marketing,1.0,Low,1.0,Cat_3,1,0,0,0,False,False,False,False,False,False,False,False,True,1,0,2,2,Young Budget,-1.7711830368813413,-0.4101892965665128
461198,Female,No,78,Yes,Lawyer,1.0,Low,1.0,Cat_6,0,0,1,0,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,1.582486065467569,0.7119688289259782
461201,Female,No,55,Yes,Artist,1.0,Low,1.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,0.19777725826300582,2.275364490462864
461205,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_2,1,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.181282853597873,-0.2985259735349454
461211,Female,No,46,Yes,Entertainment,0.0,Low,1.0,Cat_6,0,0,1,0,False,False,False,True,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.39025651135604417,0.9950977815416338
461214,Male,No,29,No,Healthcare,0.0,Low,4.0,Cat_6,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.652453358266685,-1.4691440181625048
461215,Female,No,36,Yes,Artist,10.0,Low,1.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.6440097189489927,2.883443314797452
461218,Male,Yes,27,No,Executive,1.0,Low,6.0,Cat_6,1,1,0,0,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,-0.44907000849803447,-3.2450082871471992
461220,Female,No,29,No,Executive,8.0,Low,3.0,Cat_6,0,0,0,0,False,False,False,False,True,False,False,False,False,1,0,4,4,Premium Spenders,-1.2661571237158356,-1.2098735113476262
461221,Female,No,25,No,Marketing,1.0,Low,4.0,Cat_6,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0,2,2,Young Budget,-2.2190044652830068,-0.5696211277535226
461225,Female,No,30,No,Marketing,10.0,Low,6.0,Cat_6,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0,2,2,Young Budget,-2.5827855495714536,-0.5119905354200449
461226,Male,Yes,45,Yes,Artist,1.0,Low,2.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.7962470372662991,1.2035737360610022
461230,Female,No,21,No,Executive,0.0,Low,2.0,Cat_3,0,0,0,0,False,False,False,False,True,False,False,False,False,1,0,4,4,Premium Spenders,-1.1397099045934134,-1.4500147677882311
461232,Female,Yes,41,Yes,Executive,1.0,High,2.0,Cat_3,0,1,1,2,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,1.9256929651530077,-1.5677258991121554
461233,Male,Yes,38,Yes,Entertainment,1.0,Low,2.0,Cat_3,1,1,1,0,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.23678295228194443,-0.017150366880649304
461236,Female,No,28,Yes,Healthcare,9.0,Low,1.0,Cat_6,0,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.1996435769757166,1.3027959902968116
461237,Male,No,33,Yes,Doctor,1.0,Low,5.0,Cat_2,1,0,1,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.3925481530134853,-0.2984703830831708
461241,Male,Yes,31,Yes,Healthcare,7.0,Low,2.0,Cat_6,1,1,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-1.1534066709793176,0.0787491780219425
461242,Male,Yes,45,Yes,Healthcare,0.0,Low,2.0,Cat_6,1,1,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-0.5217837636957205,-0.39268339828145
461243,Male,Yes,47,Yes,Marketing,0.0,Low,5.0,Cat_6,1,1,1,0,False,False,False,False,False,False,False,False,True,2,0,2,2,Young Budget,-0.16559028682514054,-0.917786273703652
461248,Female,No,39,No,Healthcare,0.0,Low,1.0,Cat_6,0,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.069160748392698,-0.13918293045497507
461251,Female,No,47,Yes,Marketing,1.0,Low,2.0,Cat_6,0,0,1,0,False,False,False,False,False,False,False,False,True,1,0,2,2,Young Budget,-0.8570916885202333,0.7405806039161829
461252,Female,Yes,53,Yes,Doctor,0.0,Low,1.0,Cat_3,0,1,1,0,False,True,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,0.5829401075648618,0.954894315949892
461256,Male,No,27,No,Doctor,1.0,Low,4.0,Cat_4,1,0,0,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.927049898241008,-0.8844635307229839
461257,Male,Yes,37,Yes,Engineer,1.0,Average,2.0,Cat_4,1,1,1,1,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,0.6470444253875609,-0.20883995696654836
461258,Female,Yes,62,Yes,Artist,1.0,Average,3.0,Cat_4,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.6586188178033527,1.1395420840813792
461262,Female,No,29,No,Engineer,0.0,Low,7.0,Cat_4,0,0,0,0,False,False,True,False,False,False,False,False,False,1,0,0,0,Mid-Career Mix,-2.1740951310283694,-1.1526419514224682
461263,Female,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_4,0,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.0567659199688528,1.9742758677737287
461265,Male,No,30,No,Marketing,1.0,Low,6.0,Cat_4,1,0,0,0,False,False,False,False,False,False,False,False,True,1,0,2,2,Young Budget,-2.2393897040253927,-1.6770412076766101
461269,Male,No,18,No,Entertainment,0.0,Low,4.0,Cat_4,1,0,0,0,False,False,False,True,False,False,False,False,False,1,0,2,2,Young Budget,-1.981857091189891,-1.14925114028083
461274,Female,Yes,87,Yes,Lawyer,1.0,High,2.0,Cat_6,0,1,1,2,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,3.7609130806819464,-0.5490431798023354
461276,Male,Yes,68,Yes,Marketing,0.0,Low,2.0,Cat_7,1,1,1,0,False,False,False,False,False,False,False,False,True,2,3,1,1,Mainstream Majority,0.8103226553755495,-0.20333382082489163
461277,Male,Yes,84,Yes,Lawyer,5.0,Low,1.0,Cat_6,1,1,1,0,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,2.650239279209628,0.11454808983845914
461281,Male,No,22,No,Healthcare,2.0,Low,9.0,Cat_2,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-3.5090263881376655,-2.587642323860048
461286,Female,No,22,No,Doctor,2.0,Low,4.0,Cat_6,0,0,0,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-2.1722990174006647,-0.2172171948355411
461289,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.803485855827589,-1.138279748642823
461292,Female,Yes,89,No,Lawyer,1.0,High,2.0,Cat_3,0,1,0,2,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,3.3466127533838463,-1.402455538521798
461297,Male,Yes,73,No,Lawyer,0.0,High,2.0,Cat_6,1,1,0,2,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,2.968153847748654,-2.028726123574486
461299,Female,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,0,1,1,2,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,3.435339574716371,-0.5890735234796501
461303,Female,No,20,No,Doctor,6.0,Low,4.0,Cat_2,0,0,0,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-2.3550241001927636,0.04046549138503906
461308,Male,No,22,No,Healthcare,1.0,Low,2.0,Cat_6,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.6563838345592203,-0.8884215736352112
461309,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,0,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.9262721620610366,-0.861440288254641
461313,Male,Yes,63,Yes,Artist,0.0,Average,2.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.9024680475659375,0.7319100543526805
461314,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.2493288325366798,0.5767165574687231
461319,Male,Yes,58,No,Artist,0.0,Average,2.0,Cat_6,1,1,0,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.2802650453362214,-0.10784372075519716
461320,Female,No,41,Yes,Artist,1.0,Low,3.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.45283136987078776,1.7990628552103574
461322,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.2787600227710891,0.7728858051874352
461323,Female,Yes,43,Yes,Healthcare,6.0,Average,2.0,Cat_6,0,1,1,1,False,False,False,False,False,True,False,False,False,2,2,1,1,Mainstream Majority,-0.2913040823409428,0.21283799999125838
461324,Female,No,49,Yes,Artist,3.0,Low,1.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.04208719379848373,2.413961964724286
461326,Female,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.21689739410183373,2.2411878254762283
461335,Male,Yes,53,No,Executive,8.0,High,2.0,Cat_6,1,1,0,2,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,1.6584950306281587,-2.5905802573499384
461340,Male,Yes,36,Yes,Artist,4.0,Average,2.0,Cat_7,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.9772334114466383,1.038373396328921
461346,Male,Yes,50,Yes,Artist,8.0,Low,2.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.7289313905113742,1.6379330139900927
461348,Male,Yes,42,Yes,Healthcare,1.0,Low,1.0,Cat_6,1,1,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-0.5243143505911847,-0.07157525991290062
461350,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_2,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.622752976133597,-1.4710952443927312
461352,Male,No,29,No,Healthcare,2.0,Low,5.0,Cat_2,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.831517156664927,-1.5940633025202795
461356,Male,No,28,Yes,Entertainment,1.0,Low,2.0,Cat_6,1,0,1,0,False,False,False,True,False,False,False,False,False,2,0,1,1,Mainstream Majority,-1.0071799796556542,0.2478103645916241
461357,Male,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_6,1,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.2689841106000657,-0.5522866010030101
461363,Male,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,1,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,0.11632217395869385,1.629581643107912
461366,Male,No,32,Yes,Healthcare,1.0,Low,1.0,Cat_6,1,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-1.7682772825287834,0.19338547155937266
461370,Male,No,25,Yes,Doctor,1.0,Low,3.0,Cat_6,1,0,1,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.395347931807628,0.22075822923431723
461377,Female,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_6,0,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.3823394259344286,2.0143062114510433
461378,Female,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.4041452668875032,2.74484584053603
461379,Male,No,31,Yes,Healthcare,1.0,Low,2.0,Cat_5,1,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-1.9153793037971523,-0.05647270344823909
461383,Male,Yes,71,Yes,Artist,0.0,High,2.0,Cat_6,1,1,1,2,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,2.6808541569032154,0.343203693386655
461388,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_2,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-3.0679895162312385,-1.6399473248882734
461397,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.891187112829782,-1.392040376110888
461402,Female,No,29,Yes,Entertainment,1.0,Low,5.0,Cat_6,0,0,1,0,False,False,False,True,False,False,False,False,False,1,0,1,1,Mainstream Majority,-1.395600643791144,0.08447608094416148
461408,Male,Yes,47,Yes,Marketing,0.0,Low,3.0,Cat_6,1,1,1,0,False,False,False,False,False,False,False,False,True,2,0,1,1,Mainstream Majority,0.0692129914454208,-0.4141674712279752
461421,Male,Yes,43,Yes,Artist,1.0,Average,3.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.160227686137416,0.5825702361594024
461423,Male,No,32,Yes,Artist,1.0,Low,3.0,Cat_4,1,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.6542186802058444,1.2225787449861163
461426,Male,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.2114443760161644,1.207245083116526
461428,Male,No,46,Yes,Artist,0.0,Low,1.0,Cat_6,1,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,0.027221027559429865,1.6354353217985913
461432,Female,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.152312432143785,1.4323272361539723
461437,Male,Yes,37,Yes,Entertainment,0.0,Average,2.0,Cat_6,1,1,1,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.7786967020529106,-0.45174075021466886
461439,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.2193592585049131,0.7767882576478881
461441,Male,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.5785636228961122,0.2341449305676832
461442,Male,Yes,46,Yes,Artist,0.0,Average,6.0,Cat_2,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.9279549947623185,-0.2421567046848236
461454,Female,Yes,36,Yes,Artist,6.0,High,4.0,Cat_7,0,1,1,2,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.1556348973229538,0.8825933059053725
461456,Female,No,38,No,Marketing,0.0,Low,1.0,Cat_6,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0,2,2,Young Budget,-1.44986350051554,0.09699607652701722
461457,Female,Yes,32,No,Doctor,0.0,Low,5.0,Cat_6,0,1,0,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-0.9840755653353854,-0.8608774444257167
461458,Female,No,41,Yes,Artist,5.0,Low,1.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.3413524101261492,2.556461891446161
461462,Male,Yes,56,Yes,Marketing,0.0,Low,3.0,Cat_6,1,1,1,0,False,False,False,False,False,False,False,False,True,2,0,1,1,Mainstream Majority,0.33651643064321285,-0.43172850730001305
461465,Male,Yes,31,Yes,Artist,8.0,Average,2.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.7054071822552755,1.3019097612401802
461466,Male,Yes,45,No,Artist,0.0,Low,2.0,Cat_7,1,1,0,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.3533770253335039,0.29061877136196035
461468,Male,Yes,69,Yes,Entertainment,1.0,Average,3.0,Cat_6,1,1,1,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.5808762115449655,-0.7025443323797207
461469,Male,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.5894750598330757,1.1557384874627816
461476,Male,Yes,47,Yes,Artist,1.0,Average,4.0,Cat_2,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.1616275755344871,0.32295593000065836
461479,Female,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.3616149964724726,1.1590543463836434
461480,Female,Yes,57,Yes,Artist,1.0,High,3.0,Cat_6,0,1,1,2,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,2.050899959410486,0.776201664108297
461482,Female,No,50,Yes,Artist,9.0,Low,1.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.1973732894542798,2.7926810891342506
461494,Male,Yes,27,No,Engineer,0.0,Average,2.0,Cat_6,1,1,0,1,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,-0.09282940787611439,-1.1022826593633257
461501,Female,Yes,45,Yes,Engineer,1.0,High,3.0,Cat_6,0,1,1,2,False,False,True,False,False,False,False,False,False,2,3,0,0,Mid-Career Mix,1.2421127667268226,-0.25531057287413345
461503,Female,No,30,Yes,Artist,8.0,Low,2.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.87795149161984,2.516451154060909
461510,Male,Yes,45,Yes,Artist,0.0,Low,2.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.8270781168977798,1.1401286776209703
461514,Male,No,30,No,Healthcare,1.0,Low,4.0,Cat_6,1,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.653584055765078,-1.4076501859526993
461516,Male,Yes,31,Yes,Entertainment,1.0,Average,3.0,Cat_6,1,1,1,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.45226169048762105,-0.6283977356311169
461518,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_3,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.0363106824055757,0.9209035287573899
461521,Male,Yes,67,Yes,Artist,0.0,High,2.0,Cat_6,1,1,1,2,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,2.5620526283708633,0.3510085983075606
461522,Male,Yes,76,No,Executive,1.0,High,2.0,Cat_6,1,1,0,2,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,2.5574213771095478,-3.0795738697253685
461525,Male,Yes,69,Yes,Entertainment,0.0,Low,2.0,Cat_6,1,1,1,0,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.1883258780391535,-0.14108343845769994
461526,Male,Yes,83,No,Entertainment,0.0,Low,2.0,Cat_6,1,1,0,0,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.13043013633811,-1.0179105119398797
461530,Male,Yes,38,Yes,Engineer,0.0,Low,2.0,Cat_6,1,1,1,0,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,0.16679283487955615,0.09886030948740769
461534,Male,Yes,36,Yes,Artist,0.0,Low,1.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.6771763168352681,1.4094991149308462
461540,Male,No,41,Yes,Artist,2.0,Low,2.0,Cat_2,1,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.30034468150425225,1.5202721685919487
461546,Female,Yes,69,No,Lawyer,0.0,Low,3.0,Cat_6,0,1,0,0,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,1.5844684466731385,-0.9324923713467114
461548,Female,No,33,Yes,Engineer,0.0,Low,3.0,Cat_6,0,0,1,0,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,-1.1119859543906185,0.6963006548669892
461553,Male,No,38,Yes,Artist,1.0,Low,3.0,Cat_7,1,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.47601638740731633,1.2108713876047579
461556,Female,Yes,48,Yes,Engineer,1.0,Average,2.0,Cat_6,0,1,1,1,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,0.9078324999887936,0.3637417007972398
461558,Male,Yes,51,Yes,Engineer,2.0,Average,2.0,Cat_6,1,1,1,1,False,False,True,False,False,False,False,False,False,2,3,0,0,Mid-Career Mix,1.0320186956193127,-0.17271206574968628
461564,Male,Yes,56,Yes,Executive,1.0,High,2.0,Cat_6,1,1,1,2,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,2.4371148260120634,-2.1910394388618304
461570,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.6068641156321288,0.4918080104962007
